order_id,user_id,order_date,product_id,product_name,category,quantity,unit_price,channel,region,payment_status
O002584,U01273,2025.10.17,P003,智能手表,数码配件,2,414.54,社群团购,西北,已支付
O002585,U00936,2025/11/11,P007,轻薄羽绒服,服饰鞋包,1,288.8,,华北,已支付
O002586,U00243,2025/12/23,P006,精华液礼盒,美妆个护,1,213.97,信息流广告,华东,已支付
O002587,U00020,2025.03.30,P005,氨基酸洗面奶,美妆个护,1,64.31,直播间,华南,已支付
O002588,U01287,2025.04.06,P003,智能手表,数码配件,1,480.97,会员短信,华南,退款
O002589,U00298,2025-11-15,P015,收纳箱套装,家居生活,1,83.79,自然搜索,华南,已支付
O002590,U00788,2025.08.28,P009,跑步运动鞋,服饰鞋包,3,341.79,会员短信,华北,已支付
O002591,U00454,2025/04/19,P001,无线蓝牙耳机,数码配件,1,184.8,直播间,西南,已支付
O002592,U00740,2025.04.23,P005,氨基酸洗面奶,美妆个护,1,70.44,直播间,东北,已支付
O002593,U00426,2025/08/16,P006,精华液礼盒,美妆个护,1,235.44,信息流广告,华东,已支付
O002594,U01390,2025年12月09日,P001,无线蓝牙耳机,数码配件,2,,直播间,华南,已支付
O002595,U00728,2025-11-22,P014,香薰加湿器,家居生活,1,164.93,直播间,华东,已取消
O002596,U01006,2025年03月30日,P011,精品挂耳咖啡,食品饮料,1,69.73,自然搜索,华中,已支付
O002597,U00979,2025年04月10日,P012,坚果礼盒,食品饮料,1,115.18,社群团购,华中,已支付
O002598,U00119,2025/07/16,P011,精品挂耳咖啡,食品饮料,1,83.79,信息流广告,华南,已支付
O002599,U00255,2025-10-06,P015,收纳箱套装,家居生活,1,97.52,自然搜索,华中,已支付
O002600,U00911,2025年01月05日,P001,无线蓝牙耳机,数码配件,2,189.32,直播间,华南,已支付
O002601,U01006,2025/11/12,P003,智能手表,数码配件,1,378.65,自然搜索,西南,退款
O002602,U01247,2025/06/23,P014,香薰加湿器,家居生活,1,163.08,社群团购,华南,已支付
O002603,U01058,2025/07/24,P011,精品挂耳咖啡,食品饮料,1,64.05,社群团购,东北,已支付
O002604,U00959,2025-06-16,P003,智能手表,数码配件,1,430.53,直播间,华东,已支付
O002605,U00594,2025.09.14,P004,补水面膜套装,美妆个护,2,85.55,会员短信,华南,已支付
O002606,U01151,2025-07-02,P015,收纳箱套装,家居生活,4,101.11,信息流广告,东北,已支付
O002607,U00924,2025-05-09,P012,坚果礼盒,食品饮料,1,119.16,会员短信,华东,已支付
O002608,U00911,2025/05/29,P005,氨基酸洗面奶,美妆个护,1,61.33,社群团购,华东,已支付
O002609,U01392,2025年07月22日,P009,跑步运动鞋,服饰鞋包,1,373.99,自然搜索,东北,已取消
O002610,U01090,2025年06月14日,P003,智能手表,数码配件,1,535.61,社群团购,华中,已支付
O002611,U00094,2025.04.28,P001,无线蓝牙耳机,数码配件,2,176.36,信息流广告,华东,已支付
O002612,U00237,2025.09.11,P009,跑步运动鞋,服饰鞋包,2,332.24,信息流广告,华东,已支付
O002613,U00514,2025-04-05,P007,轻薄羽绒服,服饰鞋包,1,410.06,自然搜索,华东,已支付
O002614,U01022,2025-10-12,P008,通勤帆布包,服饰鞋包,1,155.48,自然搜索,西南,已支付
O002615,U01098,2025-10-24,P014,香薰加湿器,家居生活,2,200.33,社群团购,华北,已支付
O002616,U01031,2025-03-12,P007,轻薄羽绒服,服饰鞋包,1,391.28,直播间,华北,已取消
O002617,U00861,2025.02.17,P011,精品挂耳咖啡,食品饮料,1,74.66,自然搜索,西北,已支付
O002618,U00542,2025年11月27日,P015,收纳箱套装,家居生活,1,80.6,信息流广告,西南,已支付
O002619,U00719,2025.10.09,P015,收纳箱套装,家居生活,1,111.5,会员短信,华北,已支付
O002620,U01104,2025-06-11,P001,无线蓝牙耳机,数码配件,2,156.71,,东北,已支付
O002621,U00542,2025年02月01日,P012,坚果礼盒,食品饮料,2,133.63,信息流广告,华东,已支付
O002622,U00957,2025-08-02,P002,机械键盘,数码配件,1,285.59,会员短信,华北,已支付
O002623,U01219,2025-12-20,P011,精品挂耳咖啡,食品饮料,2,78.79,直播间,华东,已支付
O002624,U01084,2025/03/11,P001,无线蓝牙耳机,数码配件,1,153.38,信息流广告,西北,已支付
O002625,U01043,2025/06/13,P001,无线蓝牙耳机,数码配件,1,166.34,自然搜索,华南,已支付
O002626,U01304,2025-09-08,P015,收纳箱套装,家居生活,1,99.23,社群团购,西南,已支付
O002627,U00871,2025/04/08,P009,跑步运动鞋,服饰鞋包,2,370.74,直播间,华东,已支付
O002628,U00045,2025/04/02,P014,香薰加湿器,家居生活,1,209.19,社群团购,华南,已支付
O002629,U00334,,P009,跑步运动鞋,服饰鞋包,1,298.42,自然搜索,华南,已支付
O002630,U00874,2025-07-13,P013,人体工学椅,家居生活,3,1113.93,社群团购,华南,已支付
O002631,U00095,2025-05-09,P003,智能手表,数码配件,3,518.94,信息流广告,华南,已支付
O002632,U01021,2025/06/16,P013,人体工学椅,家居生活,1,726.84,会员短信,西南,已支付
O002633,U00623,2025年02月05日,P004,补水面膜套装,美妆个护,2,89.29,信息流广告,东北,已支付
O002634,U00105,2025年03月04日,P005,氨基酸洗面奶,美妆个护,1,67.72,直播间,华北,已支付
O002635,U00038,2025-08-18,P005,氨基酸洗面奶,美妆个护,1,63.36,社群团购,华东,已支付
O002636,U00728,2025/09/01,P002,机械键盘,数码配件,2,261.27,自然搜索,西南,已支付
O002637,U01084,2025年01月14日,P007,轻薄羽绒服,服饰鞋包,1,406.2,信息流广告,华南,已支付
O002638,U00770,2025.03.13,P002,机械键盘,数码配件,2,268.71,直播间,华东,退款
O002639,U00507,2025年07月19日,P010,即食燕麦组合,食品饮料,1,56.19,信息流广告,华南,已支付
O002640,U00448,2025年05月04日,P004,补水面膜套装,美妆个护,1,89.6,直播间,华南,已支付
O002641,U00112,2025/05/18,P013,人体工学椅,家居生活,1,839.02,信息流广告,华北,已支付
O002642,U00033,2025/11/15,P005,氨基酸洗面奶,美妆个护,1,60.95,社群团购,华北,已支付
O002643,U00067,2025年06月04日,P008,通勤帆布包,服饰鞋包,1,149.46,自然搜索,华东,已支付
O002644,U00289,2025年12月11日,P009,跑步运动鞋,服饰鞋包,2,262.02,信息流广告,华北,已支付
O002645,U00496,2025.10.13,P008,通勤帆布包,服饰鞋包,1,137.17,信息流广告,西南,已取消
O002646,U00347,2025.06.25,P001,无线蓝牙耳机,数码配件,1,137.74,直播间,东北,已支付
O002647,U00430,2025/02/18,P012,坚果礼盒,食品饮料,1,145.12,社群团购,华中,已支付
O002648,U00858,2025年12月09日,P003,智能手表,数码配件,2,443.06,自然搜索,华北,已支付
O002649,U01080,2025.12.29,P011,精品挂耳咖啡,食品饮料,2,73.61,信息流广告,华东,已支付
O002650,U00079,2025/11/25,P005,氨基酸洗面奶,美妆个护,1,62.55,直播间,华北,已支付
O002651,U00011,2025-04-06,P004,补水面膜套装,美妆个护,1,86.17,自然搜索,,已支付
O002652,U00916,2025-06-10,P007,轻薄羽绒服,服饰鞋包,1,416.42,社群团购,华东,退款
O002653,U00849,2025-04-10,P010,即食燕麦组合,食品饮料,1,55.19,信息流广告,华北,已支付
O002654,U00700,2025.03.19,P011,精品挂耳咖啡,食品饮料,2,86.91,自然搜索,华南,已支付
O002655,U00170,2025/05/18,P001,无线蓝牙耳机,数码配件,4,172.47,信息流广告,华南,已支付
O002656,U00150,2025年02月12日,P011,精品挂耳咖啡,食品饮料,2,84.63,社群团购,华东,已支付
O002657,U00466,2025/11/29,P009,跑步运动鞋,服饰鞋包,1,292.37,会员短信,东北,已支付
O002658,U00711,2025.11.12,P002,机械键盘,数码配件,2,269.12,会员短信,华东,已支付
O002659,U00211,2025.06.18,P003,智能手表,数码配件,1,445.5,会员短信,华南,已支付
O002660,U00368,2025.05.15,P015,收纳箱套装,家居生活,1,96.67,直播间,华东,已支付
O002661,U00577,2025.02.17,P014,香薰加湿器,家居生活,1,190.93,信息流广告,华南,已支付
O002662,U00072,2025.04.29,P008,通勤帆布包,服饰鞋包,1,147.36,直播间,华南,已支付
O002663,U01060,2025年05月07日,P005,氨基酸洗面奶,美妆个护,1,67.87,会员短信,华北,已支付
O002664,U00804,2025-01-25,P003,智能手表,数码配件,2,522.18,直播间,华北,已支付
O002665,U01350,2025-12-08,P009,跑步运动鞋,服饰鞋包,1,303.22,自然搜索,西南,已支付
O002666,U01046,2025/03/22,P010,即食燕麦组合,食品饮料,1,52.85,直播间,华东,已支付
O002667,U00163,2025.07.22,P002,机械键盘,数码配件,1,305.95,会员短信,华东,已支付
O002668,U00429,2025.09.20,P003,智能手表,数码配件,1,438.0,自然搜索,华南,已支付
O002669,U00340,2025.01.18,P009,跑步运动鞋,服饰鞋包,1,340.07,信息流广告,华中,已支付
O002670,U00979,2025.10.07,P001,无线蓝牙耳机,数码配件,1,163.0,会员短信,西北,已支付
O002671,U01300,2025/06/03,P010,即食燕麦组合,食品饮料,3,53.59,直播间,华东,已支付
O002672,U00080,2025-04-30,P005,氨基酸洗面奶,美妆个护,2,55.62,直播间,华东,已支付
O002673,U00908,2025年11月16日,P005,氨基酸洗面奶,美妆个护,1,48.7,直播间,东北,已支付
O002674,U00811,2025-08-26,P009,跑步运动鞋,服饰鞋包,1,360.08,自然搜索,华东,已支付
O002675,U00263,2025-10-03,P014,香薰加湿器,家居生活,1,209.71,会员短信,西南,已支付
O002676,U00808,2025.11.11,P006,精华液礼盒,美妆个护,1,186.35,自然搜索,华南,已支付
O002677,U00482,2025.01.05,P008,通勤帆布包,服饰鞋包,1,137.86,会员短信,华中,已支付
O002678,U00495,2025/07/18,P014,香薰加湿器,家居生活,1,163.2,直播间,华中,已支付
O002679,U00716,2025/12/05,P013,人体工学椅,家居生活,1,795.93,信息流广告,华东,已支付
O002680,U01158,2025/11/08,P002,机械键盘,数码配件,1,268.27,,华中,已支付
O002681,U00670,2025.03.30,P003,智能手表,数码配件,1,524.97,自然搜索,华中,已支付
O002682,U00414,2025-03-01,P008,通勤帆布包,服饰鞋包,1,136.91,自然搜索,华中,已支付
O002683,U01295,2025.09.12,P001,无线蓝牙耳机,数码配件,1,189.31,直播间,西北,已支付
O002684,U01068,2025.09.05,P005,氨基酸洗面奶,美妆个护,2,56.72,直播间,华东,已支付
O002685,U01095,2025年11月26日,P005,氨基酸洗面奶,美妆个护,1,67.47,直播间,华东,已支付
O002686,U01271,2025/06/09,P001,无线蓝牙耳机,数码配件,1,151.77,直播间,华东,已支付
O002687,U00727,2025年12月29日,P001,无线蓝牙耳机,数码配件,1,128.85,自然搜索,,已支付
O002688,U00766,2025-10-31,P013,人体工学椅,家居生活,1,939.96,直播间,华中,已支付
O002689,U00308,2025年11月04日,P006,精华液礼盒,美妆个护,4,179.55,社群团购,华东,已支付
O002690,U00872,2025.12.05,P007,轻薄羽绒服,服饰鞋包,2,393.21,信息流广告,华东,已支付
O002691,U00510,2025年04月09日,P013,人体工学椅,家居生活,1,827.38,自然搜索,华中,已支付
O002692,U00209,2025-09-03,P007,轻薄羽绒服,服饰鞋包,1,345.32,直播间,西北,已支付
O002693,U00176,2025.09.12,P006,精华液礼盒,美妆个护,2,249.12,直播间,华中,已支付
O002694,U00469,2025-02-04,P006,精华液礼盒,美妆个护,1,244.06,自然搜索,华北,已支付
O002695,U01353,2025年09月23日,P002,机械键盘,数码配件,1,303.5,自然搜索,西南,已支付
O002696,U00656,2025/12/07,P011,精品挂耳咖啡,食品饮料,1,62.77,社群团购,华东,已支付
O002697,U01338,2025年05月08日,P012,坚果礼盒,食品饮料,1,121.74,自然搜索,华南,已支付
O002698,U00652,2025/10/01,P009,跑步运动鞋,服饰鞋包,1,332.8,信息流广告,西北,已支付
O002699,U01188,2025-11-03,P010,即食燕麦组合,食品饮料,1,36.15,社群团购,华南,已支付
O002700,U00752,2025年12月17日,P005,氨基酸洗面奶,美妆个护,2,56.82,信息流广告,华中,已支付
O002701,U00834,2025-06-03,P006,精华液礼盒,美妆个护,2,252.68,自然搜索,华南,已支付
O002702,U00550,2025-10-09,P010,即食燕麦组合,食品饮料,4,56.33,直播间,西北,已支付
O002703,U00561,2025.01.17,P013,人体工学椅,家居生活,1,,自然搜索,西北,已支付
O002704,U00609,2025.09.08,P009,跑步运动鞋,服饰鞋包,1,346.79,,华东,已支付
O002705,U01398,2025.12.08,P012,坚果礼盒,食品饮料,1,91.34,自然搜索,西北,已支付
O002706,U01228,2025年05月06日,P001,无线蓝牙耳机,数码配件,2,185.86,直播间,华中,已支付
O002707,U00897,2025年01月10日,P013,人体工学椅,家居生活,1,1002.63,直播间,西北,已支付
O002708,U00475,2025/04/11,P002,机械键盘,数码配件,1,224.15,信息流广告,华中,已支付
O002709,U00483,2025年03月30日,P011,精品挂耳咖啡,食品饮料,1,72.61,信息流广告,华北,已支付
O002710,U00963,2025/07/28,P008,通勤帆布包,服饰鞋包,2,149.31,自然搜索,华中,已支付
O002711,U01330,2025/11/04,P010,即食燕麦组合,食品饮料,1,40.35,信息流广告,华北,已支付
O002712,U01363,2025-12-18,P007,轻薄羽绒服,服饰鞋包,1,352.76,直播间,东北,已支付
O002713,U01178,2025/08/03,P014,香薰加湿器,家居生活,2,210.6,直播间,华南,已支付
O002714,U01109,2025-11-01,P002,机械键盘,数码配件,1,221.38,信息流广告,华东,已支付
O002715,U00554,2025年03月13日,P010,即食燕麦组合,食品饮料,1,56.2,直播间,西北,已支付
O002716,U01317,2025.12.03,P013,人体工学椅,家居生活,1,812.06,自然搜索,西南,已支付
O002717,U00628,2025年11月19日,P006,精华液礼盒,美妆个护,1,232.43,信息流广告,华南,已支付
O002718,U00107,2025.10.31,P001,无线蓝牙耳机,数码配件,1,163.07,自然搜索,华北,已支付
O002719,U00166,2025年03月18日,P006,精华液礼盒,美妆个护,1,262.95,直播间,华中,已支付
O002720,U00440,2025-08-09,P010,即食燕麦组合,食品饮料,1,61.49,会员短信,华中,已支付
O002721,U00495,2025年11月06日,P015,收纳箱套装,家居生活,1,99.97,信息流广告,华南,已支付
O002722,U00076,2025/12/19,P012,坚果礼盒,食品饮料,2,107.63,会员短信,华东,已支付
O002723,U00576,2025-07-12,P009,跑步运动鞋,服饰鞋包,2,348.13,自然搜索,西北,已支付
O002724,U01327,2025年05月16日,P002,机械键盘,数码配件,1,262.39,会员短信,华东,已取消
O002725,U01343,2025-02-23,P010,即食燕麦组合,食品饮料,2,56.26,自然搜索,华北,已支付
O002726,U00229,2025年07月12日,P007,轻薄羽绒服,服饰鞋包,1,338.64,自然搜索,华中,已支付
O002727,U00865,2025-04-27,P013,人体工学椅,家居生活,2,874.21,自然搜索,华南,已支付
O002728,U01047,2025/08/15,P002,机械键盘,数码配件,1,281.44,社群团购,西南,已支付
O002729,U01045,2025.12.28,P014,香薰加湿器,家居生活,1,204.29,直播间,华东,已支付
O002730,U00401,2025.11.29,P014,香薰加湿器,家居生活,1,177.36,直播间,华南,已支付
O002731,U01219,2025-02-23,P005,氨基酸洗面奶,美妆个护,3,67.86,会员短信,华东,已支付
O002732,U00431,2025年11月19日,P011,精品挂耳咖啡,食品饮料,2,62.07,自然搜索,华南,已支付
O002733,U01156,2025-07-27,P004,补水面膜套装,美妆个护,1,82.37,社群团购,华东,已支付
O002734,U00974,2025-12-09,P001,无线蓝牙耳机,数码配件,1,180.5,自然搜索,东北,已支付
O002735,U01375,2025-04-17,P005,氨基酸洗面奶,美妆个护,2,78.54,直播间,西北,已支付
O002736,U00025,2025.05.09,P008,通勤帆布包,服饰鞋包,2,125.25,信息流广告,西南,已支付
O002737,U00090,2025.01.26,P001,无线蓝牙耳机,数码配件,1,184.1,直播间,西南,已支付
O002738,U00160,2025/01/29,P015,收纳箱套装,家居生活,1,81.08,信息流广告,东北,已支付
O002739,U00482,2025年08月04日,P010,即食燕麦组合,食品饮料,1,49.44,自然搜索,华北,已支付
O002740,U00176,2025/01/09,P002,机械键盘,数码配件,1,311.33,社群团购,华东,已支付
O002741,U00249,2025-11-06,P011,精品挂耳咖啡,食品饮料,1,64.11,信息流广告,华北,已支付
O002742,U00577,2025-04-09,P014,香薰加湿器,家居生活,1,198.43,信息流广告,华南,已支付
O002743,U01217,2025/03/05,P014,香薰加湿器,家居生活,1,186.39,会员短信,华中,已支付
O002744,U00255,2025/10/17,P002,机械键盘,数码配件,2,301.41,信息流广告,华中,退款
O002745,U01384,2025/05/30,P014,香薰加湿器,家居生活,1,184.82,直播间,华东,已支付
O002746,U01266,2025.11.21,P002,机械键盘,数码配件,1,205.73,社群团购,华东,已支付
O002747,U00161,2025年11月15日,P007,轻薄羽绒服,服饰鞋包,2,357.75,自然搜索,华北,已支付
O002748,U01300,2025年06月18日,P013,人体工学椅,家居生活,1,766.52,信息流广告,华东,已支付
O002749,U00461,2025/04/24,P004,补水面膜套装,美妆个护,1,90.24,直播间,华北,已支付
O002750,U00403,2025.01.30,P014,香薰加湿器,家居生活,2,189.96,直播间,华北,已支付
O002751,U01234,2025.05.09,P004,补水面膜套装,美妆个护,1,73.14,,华东,已支付
O002752,U00407,2025/07/04,P013,人体工学椅,家居生活,1,799.93,信息流广告,华东,已支付
O002753,U01387,2025年02月27日,P004,补水面膜套装,美妆个护,2,90.34,自然搜索,华中,已支付
O002754,U01251,2025年02月27日,P013,人体工学椅,家居生活,1,786.06,社群团购,华中,已取消
O002755,U00257,2025/07/22,P014,香薰加湿器,家居生活,1,186.76,自然搜索,华北,已支付
O002756,U00502,2025.12.26,P002,机械键盘,数码配件,1,258.54,自然搜索,华北,已支付
O002757,U00227,2025年05月14日,P014,香薰加湿器,家居生活,1,171.46,自然搜索,华北,退款
O002758,U01080,2025/01/01,P001,无线蓝牙耳机,数码配件,1,177.9,自然搜索,西北,已支付
O002759,U00392,2025-01-23,P005,氨基酸洗面奶,美妆个护,1,63.18,自然搜索,华中,已支付
O002760,U01203,2025-05-08,P011,精品挂耳咖啡,食品饮料,2,66.83,自然搜索,华中,已支付
O002761,U00281,2025年11月24日,P002,机械键盘,数码配件,2,249.87,自然搜索,华东,已支付
O002762,U00743,2025.09.14,P003,智能手表,数码配件,1,480.12,自然搜索,华南,已支付
O002763,U00011,2025-01-04,P007,轻薄羽绒服,服饰鞋包,2,298.19,自然搜索,华北,已支付
O002764,U01020,2025/12/13,P008,通勤帆布包,服饰鞋包,1,126.62,自然搜索,华东,已支付
O002765,U00372,2025-11-19,P005,氨基酸洗面奶,美妆个护,1,65.41,会员短信,华东,已支付
O002766,U00411,2025.05.03,P005,氨基酸洗面奶,美妆个护,3,68.49,会员短信,西北,已支付
O002767,U00354,2025年12月12日,P004,补水面膜套装,美妆个护,1,92.4,自然搜索,华南,已支付
O002768,U00875,2025年05月01日,P011,精品挂耳咖啡,食品饮料,2,81.85,信息流广告,华东,已支付
O002769,U01390,2025/06/19,P003,智能手表,数码配件,1,404.73,自然搜索,东北,已支付
O002770,U00401,2025/07/15,P011,精品挂耳咖啡,食品饮料,2,87.2,自然搜索,华东,已支付
O002771,U01168,2025年03月19日,P008,通勤帆布包,服饰鞋包,2,139.14,社群团购,华南,已支付
O002772,U00568,2025.03.18,P012,坚果礼盒,食品饮料,1,106.32,自然搜索,华中,已支付
O002773,U01394,2025-09-03,P011,精品挂耳咖啡,食品饮料,2,69.89,自然搜索,东北,已支付
O002774,U00586,2025年04月16日,P008,通勤帆布包,服饰鞋包,1,165.07,信息流广告,华南,已支付
O002775,U00181,2025/11/07,P015,收纳箱套装,家居生活,1,87.7,直播间,华东,已支付
O002776,U01074,2025/01/12,P015,收纳箱套装,家居生活,1,109.59,信息流广告,华东,已取消
O002777,U00609,2025-05-10,P015,收纳箱套装,家居生活,1,103.32,社群团购,东北,已支付
O002778,U01340,2025-01-19,P003,智能手表,数码配件,2,577.86,自然搜索,华南,已取消
O002779,U00897,2025.12.31,P003,智能手表,数码配件,1,394.15,,东北,已支付
O002780,U01050,2025-01-05,P005,氨基酸洗面奶,美妆个护,3,76.59,会员短信,西北,已取消
O002781,U00297,2025年11月04日,P009,跑步运动鞋,服饰鞋包,2,283.44,自然搜索,西南,已支付
O002782,U01138,2025-06-26,P005,氨基酸洗面奶,美妆个护,1,58.78,自然搜索,东北,已支付
O002783,U00383,2025.12.28,P012,坚果礼盒,食品饮料,1,97.75,信息流广告,华中,已支付
O002784,U01183,2025-08-14,P010,即食燕麦组合,食品饮料,1,61.42,自然搜索,华东,已支付
O002785,U00038,2025.11.07,P003,智能手表,数码配件,2,516.77,信息流广告,华北,已支付
O002786,U00891,2025年12月12日,P014,香薰加湿器,家居生活,1,154.78,会员短信,华北,已支付
O002787,U00042,2025/07/26,P015,收纳箱套装,家居生活,2,97.32,自然搜索,华北,已支付
O002788,U00836,2025.02.01,P007,轻薄羽绒服,服饰鞋包,1,398.93,自然搜索,华南,已取消
O002789,U00588,2025/05/04,P001,无线蓝牙耳机,数码配件,1,205.68,会员短信,东北,已支付
O002790,U00669,2025/12/05,P004,补水面膜套装,美妆个护,1,84.9,自然搜索,华南,已支付
O002791,U00323,2025/07/31,P012,坚果礼盒,食品饮料,1,113.75,自然搜索,华南,已支付
O002792,U00224,2025年12月25日,P010,即食燕麦组合,食品饮料,3,54.67,社群团购,西北,已支付
O002793,U00337,2025/11/07,P015,收纳箱套装,家居生活,2,83.89,自然搜索,华北,已支付
O002794,U00828,2025年11月23日,P007,轻薄羽绒服,服饰鞋包,1,339.55,会员短信,华北,已支付
O002795,U00845,2025.05.31,P010,即食燕麦组合,食品饮料,1,48.79,自然搜索,华中,已支付
O002796,U01182,2025.05.02,P001,无线蓝牙耳机,数码配件,1,156.91,会员短信,西南,已支付
O002797,U00776,2025-06-27,P008,通勤帆布包,服饰鞋包,1,132.65,自然搜索,华东,已支付
O002798,U00192,2025-03-27,P013,人体工学椅,家居生活,1,847.41,直播间,华中,已支付
O002799,U00355,2025年05月19日,P013,人体工学椅,家居生活,1,827.64,直播间,华东,已支付
O002800,U01173,2025-04-25,P010,即食燕麦组合,食品饮料,1,53.19,会员短信,华北,已支付
O002801,U00663,2025/09/28,P006,精华液礼盒,美妆个护,1,280.68,信息流广告,华东,已支付
O002802,U00001,2025/11/19,P012,坚果礼盒,食品饮料,1,101.14,直播间,华南,已支付
O002803,U00651,2025-01-02,P014,香薰加湿器,家居生活,3,178.37,社群团购,华南,已支付
O002804,U00840,2025.11.13,P005,氨基酸洗面奶,美妆个护,1,58.66,信息流广告,华中,已支付
O002805,U01287,2025.11.21,P008,通勤帆布包,服饰鞋包,2,109.24,直播间,华中,已支付
O002806,U00518,2025.09.17,P005,氨基酸洗面奶,美妆个护,1,68.72,信息流广告,华中,退款
O002807,U00017,2025年10月18日,P012,坚果礼盒,食品饮料,1,121.09,社群团购,华东,已支付
O002808,U01325,2025.05.06,P006,精华液礼盒,美妆个护,1,283.72,自然搜索,华东,已支付
O002809,U00408,2025-04-13,P001,无线蓝牙耳机,数码配件,3,142.64,会员短信,华北,已支付
O002810,U00508,2025/12/17,P012,坚果礼盒,食品饮料,2,101.8,会员短信,华东,已支付
O002811,U00073,2025.09.02,P005,氨基酸洗面奶,美妆个护,1,56.1,信息流广告,华南,已支付
O002812,U00348,2025.07.18,P014,香薰加湿器,家居生活,1,198.14,直播间,西南,已支付
O002813,U00066,2025/02/14,P001,无线蓝牙耳机,数码配件,2,181.84,信息流广告,西北,已支付
O002814,U00811,2025年10月29日,P014,香薰加湿器,家居生活,1,180.67,直播间,华东,已支付
O002815,U01206,2025-11-01,P014,香薰加湿器,家居生活,2,175.97,信息流广告,华东,已取消
O002816,U01074,2025年10月30日,P009,跑步运动鞋,服饰鞋包,2,335.26,自然搜索,华东,已支付
O002817,U00939,2025/05/31,P009,跑步运动鞋,服饰鞋包,1,343.73,会员短信,华中,已支付
O002818,U00452,2025年08月21日,P011,精品挂耳咖啡,食品饮料,1,78.3,信息流广告,华东,已支付
O002819,U00999,2025-05-24,P009,跑步运动鞋,服饰鞋包,2,342.25,直播间,华东,已支付
O002820,U01237,2025/03/22,P001,无线蓝牙耳机,数码配件,1,173.01,直播间,华东,已支付
O002821,U01042,2025年10月21日,P011,精品挂耳咖啡,食品饮料,1,81.04,自然搜索,华北,已支付
O002822,U00097,2025-11-19,P003,智能手表,数码配件,1,435.33,社群团购,华东,已支付
O002823,U00758,2025/11/16,P003,智能手表,数码配件,2,384.88,会员短信,东北,已支付
O002824,U00867,2025/11/26,P008,通勤帆布包,服饰鞋包,1,122.06,自然搜索,华东,已支付
O002825,U00084,2025.03.03,P005,氨基酸洗面奶,美妆个护,1,64.68,社群团购,华南,已支付
O002826,U00507,2025年03月25日,P006,精华液礼盒,美妆个护,1,277.8,直播间,华东,已支付
O002827,U00421,2025.01.23,P009,跑步运动鞋,服饰鞋包,1,310.56,信息流广告,西南,已支付
O002828,U01389,2025-03-17,P011,精品挂耳咖啡,食品饮料,1,93.25,自然搜索,华东,已支付
O002829,U01029,2025年09月16日,P003,智能手表,数码配件,1,484.94,社群团购,东北,已支付
O002830,U00326,2025.11.24,P009,跑步运动鞋,服饰鞋包,2,313.03,信息流广告,华北,已取消
O002831,U01206,2025-12-16,P014,香薰加湿器,家居生活,1,162.35,信息流广告,华东,已支付
O002832,U01214,2025-10-02,P004,补水面膜套装,美妆个护,1,74.03,信息流广告,华南,已支付
O002833,U00966,2025年07月22日,P010,即食燕麦组合,食品饮料,1,53.98,社群团购,华北,已取消
O002834,U01155,2025-03-05,P007,轻薄羽绒服,服饰鞋包,1,355.26,社群团购,华东,已支付
O002835,U00989,2025年11月26日,P005,氨基酸洗面奶,美妆个护,1,60.99,直播间,华南,已支付
O002836,U00915,2025/12/26,P002,机械键盘,数码配件,3,249.89,自然搜索,华东,已支付
O002837,U00667,2025/09/10,P003,智能手表,数码配件,1,536.22,社群团购,华东,已支付
O002838,U00917,2025-06-24,P013,人体工学椅,家居生活,3,832.94,直播间,华东,已支付
O002839,U00383,2025年08月30日,P007,轻薄羽绒服,服饰鞋包,1,376.74,信息流广告,华南,已支付
O002840,U00058,2025.08.04,P015,收纳箱套装,家居生活,1,96.41,会员短信,华北,已支付
O002841,U01280,2025.07.26,P005,氨基酸洗面奶,美妆个护,1,71.95,直播间,华东,已支付
O002842,U01134,2025/06/28,P011,精品挂耳咖啡,食品饮料,1,70.3,自然搜索,华北,已支付
O002843,U00754,2025年10月03日,P004,补水面膜套装,美妆个护,1,95.71,自然搜索,华中,已支付
O002844,U00581,2025-09-25,P014,香薰加湿器,家居生活,1,191.63,会员短信,华南,已支付
O002845,U00350,2025.12.20,P010,即食燕麦组合,食品饮料,1,64.08,信息流广告,华中,已支付
O002846,U00852,2025-08-01,P005,氨基酸洗面奶,美妆个护,1,67.63,直播间,华南,已支付
O002847,U01291,2025-12-14,P005,氨基酸洗面奶,美妆个护,1,58.53,会员短信,华中,已支付
O002848,U00678,2025年10月17日,P014,香薰加湿器,家居生活,1,208.72,信息流广告,华北,已支付
O002849,U00308,2025年11月03日,P012,坚果礼盒,食品饮料,1,92.81,社群团购,华南,退款
O002850,U00462,2025/12/14,P009,跑步运动鞋,服饰鞋包,2,297.4,,华中,已支付
O002851,U00533,2025/10/07,P008,通勤帆布包,服饰鞋包,3,155.1,直播间,西北,已取消
O002852,U00413,2025/09/01,P004,补水面膜套装,美妆个护,3,85.71,直播间,华南,已支付
O002853,U00716,2025.07.27,P002,机械键盘,数码配件,2,307.47,自然搜索,西北,已支付
O002854,U00373,2025-07-21,P015,收纳箱套装,家居生活,3,86.92,直播间,华南,已支付
O002855,U00437,2025-03-04,P013,人体工学椅,家居生活,1,946.77,直播间,华南,已支付
O002856,U00554,2025/08/21,P001,无线蓝牙耳机,数码配件,2,193.49,自然搜索,华东,已支付
O002857,U00258,2025.03.26,P001,无线蓝牙耳机,数码配件,1,189.5,社群团购,华南,已支付
